21730;Dolinka;yuzfafufnx;491;8
21732;Horna mrzacka;kesncccuaw;491;8
21734;Vrchova;kwacmtptea;491;8
21736;Oravice;xivaeuuqvx;491;8
21738;Vysny koniec;kguuwelhdf;491;8
21740;Spital;evcradbsoo;491;8
21742;Podkamenne;pqxuteujie;491;8
21744;Horna mrzacka;notsffwjir;491;8
21746;Dolna mrzacka;belhqtlxhj;491;8
21748;Spital;xerglyyjml;491;8
21750;Vysny koniec;kcjlehxish;491;8
21752;Nizny Koniec;azwmubaibl;491;8
21754;Vrchova;nbhzhevklk;491;8
21756;Nizny Koniec;cxnamhtins;491;8
21759;Ustredie;kykmgsorcx;491;8
21925;Dolna mrzacka;aeglyoqmsz;497;8
21917;Vysny koniec;scnjshwrmz;497;8
21933;Oravice;lvbnjmiqou;497;8
21913;Horna mrzacka;nidonfwcgn;497;8
21921;Podkamenne;qtgpzkxegu;497;8
21929;Trchovnica;molpqpbjrp;497;8
21937;Vysny koniec;jrhoxrvedo;497;8
21911;Horna mrzacka;ytwnomkbaa;497;8
21915;Poriecie;zjnxyvkgkm;497;8
21919;Podkamenne;xosftyqlbp;497;8
21923;Oravice;fwcpesynpk;497;8
21927;Poriecie;hlbrojyulb;497;8
21931;Podkamenne;junobllwvc;497;8
21935;Podkamenne;rvxxbcnfdl;497;8
21938;Ustredie;gdfpmkgcir;497;8
21910;Poriecie;cssmgivbro;497;8
21912;Nizny Koniec;jeohmkvhcg;497;8
21914;Spital;cbytdzpqgn;497;8
21916;Podkamenne;ngokazefyu;497;8
21918;Slnecna;miuapharzd;497;8
21920;Trchovnica;lrlkpcdktz;497;8
21922;Horna mrzacka;mezqnnxbay;497;8
21924;Podkamenne;txzzdzgoxi;497;8
21926;Trchovnica;injnkfeftf;497;8
21928;Vcelarska;tvyittjxcs;497;8
21930;Trchovnica;axvjhagoxn;497;8
21932;Oravice;bymfysjtbj;497;8
21934;Spital;hfqbbnpyvt;497;8
21936;Vrchova;aisnocznfn;497;8
21939;Trchovnica;meiioznyio;497;8
20545;Vysny koniec;cujtdtjnst;451;8
20537;Ustredie;kwzgladkpk;451;8
20553;Spital;pggupvhdpn;451;8
20533;Podkamenne;ijgewsslvm;451;8
20541;Dolinka;tbkeepkppr;451;8
20549;Dolna mrzacka;lgohiopvme;451;8
20557;Slnecna;lvykqczqna;451;8
20531;Vysny koniec;onmitaawxv;451;8
20535;Podkamenne;rjsiuepnwp;451;8
20539;Trchovnica;jkumuhqiue;451;8
20543;Horna mrzacka;xpxoeiwgyd;451;8
20547;Vrchova;yxzsxqstij;451;8
20551;Dolinka;nuhdjawqnj;451;8
20555;Dolna mrzacka;wjzcgfkrtx;451;8
20558;Poriecie;dkxumocsyt;451;8
20530;Poriecie;uqcaaelobw;451;8
20532;Nizny Koniec;gjsfawbegi;451;8
20534;Vrchova;ntzovxuryq;451;8
20536;Podkamenne;ifcbpdidlz;451;8
20538;Ustredie;drxlnxovhp;451;8
20540;Trchovnica;czwjospjma;451;8
20542;Vcelarska;enplzgwugp;451;8
20544;Trchovnica;pqsbpdaxfo;451;8
20546;Podkamenne;jeugplbtjt;451;8
20548;Vrchova;jndfkfdwkl;451;8
20550;Dolinka;gwlukvsvyk;451;8
20552;Horna mrzacka;mmseqheenx;451;8
20554;Poriecie;rttzeeozwr;451;8
20556;Slnecna;vfbwpkbijt;451;8
20559;Nizny Koniec;tynyipdynh;451;8
20665;Vrchova;etkzoygvyc;455;8
20657;Dolinka;jeoezlnbjp;455;8
20673;Vysny koniec;kpmgrqlldf;455;8
20653;Dolinka;rtplppyurd;455;8
20661;Vrchova;cqdlvzdlxg;455;8
20669;Spital;joyujkapmd;455;8
20677;Nizny Koniec;blgxquqxhs;455;8
20651;Poriecie;omcnecmcwe;455;8
20655;Vysny koniec;ncncweqkaa;455;8
20659;Horna mrzacka;gabrllavvz;455;8
20663;Dolinka;dkupzbnzjd;455;8
20667;Dolna mrzacka;emqruykzwj;455;8
20671;Spital;sdlpbzoifh;455;8
20675;Ustredie;javgderkax;455;8
20678;Vysny koniec;ugmllngute;455;8
20650;Spital;kxjlxeldpb;455;8
20652;Slnecna;uwjazuspbq;455;8
20654;Horna mrzacka;ruwajfnsab;455;8
20656;Horna mrzacka;uujytnxebm;455;8
20658;Spital;efmxnttegc;455;8
20660;Poriecie;usinrffxzq;455;8
20662;Ustredie;yyodhzbaot;455;8
20664;Dolinka;lxlnaqbrkc;455;8
20666;Poriecie;jmsqfacxyw;455;8
20668;Ustredie;jgbeanptoe;455;8
20670;Vcelarska;royiwehkzf;455;8
20672;Oravice;ncctzpayhw;455;8
20674;Dolna mrzacka;rvvjujbaey;455;8
20676;Vrchova;fswcuixxtd;455;8
20679;Vysny koniec;wqcmrosche;455;8
20785;Slnecna;vfkvcxvwih;459;8
20777;Oravice;xeuvvvxpxp;459;8
20793;Spital;cynnscwyrz;459;8
20773;Podkamenne;xrejdqmdee;459;8
20781;Podkamenne;nlqsvhsygl;459;8
20789;Horna mrzacka;gjrhapvgdu;459;8
20797;Nizny Koniec;rblfipgqnc;459;8
20771;Podkamenne;syvtwyneze;459;8
20775;Oravice;dhrqmsnqvx;459;8
20779;Dolinka;cvgvybrfdj;459;8
20783;Ustredie;gsmernwyvc;459;8
20787;Slnecna;ldstuqpngg;459;8
20791;Horna mrzacka;mubzwtucfq;459;8
20795;Ustredie;usjuhoohcc;459;8
20798;Nizny Koniec;ldueyuhjjw;459;8
20770;Vysny koniec;qvsspmwdyx;459;8
20772;Dolna mrzacka;oaccujmczl;459;8
20774;Ustredie;vhhyopmcvg;459;8
20776;Dolinka;madpnuxswz;459;8
20778;Vcelarska;pnwrnetpoi;459;8
20780;Oravice;vkmvqxrsfa;459;8
20782;Vcelarska;eczozwvxsm;459;8
20784;Dolinka;yhvfggkmfd;459;8
20786;Spital;yexgqpfbip;459;8
20788;Dolna mrzacka;jwguwlycyu;459;8
20790;Trchovnica;xtgdjcehub;459;8
20792;Nizny Koniec;axibnqzszd;459;8
20794;Oravice;vxwfasblbp;459;8
20796;Oravice;uscljasghz;459;8
20799;Trchovnica;ncedpjbtuh;459;8
20905;Ustredie;bjenrojwcy;463;8
20897;Dolna mrzacka;hfxkpynyuo;463;8
20913;Spital;jwlfbtjtjd;463;8
20893;Horna mrzacka;epgsumtasi;463;8
20901;Ustredie;ctbcczkrnv;463;8
20909;Podkamenne;fhfhiywwjq;463;8
20917;Dolinka;ydfsltsbdj;463;8
20891;Spital;kvcbnwczjo;463;8
20895;Trchovnica;doysiefslc;463;8
20899;Dolna mrzacka;ppeobenksc;463;8
20903;Vrchova;nvmzhhzovk;463;8
20907;Podkamenne;tpuvnyhwju;463;8
20911;Vcelarska;zhmnixnhtb;463;8
20915;Vysny koniec;bcfffuwgfc;463;8
20918;Dolinka;wuizwooxcx;463;8
20890;Vrchova;ykyenvzfzw;463;8
20892;Vrchova;vzmfqunoun;463;8
20894;Vysny koniec;upvbwzpzyl;463;8
20896;Podkamenne;arnuvcpfiv;463;8
20898;Vcelarska;xmstceovax;463;8
20900;Horna mrzacka;qgtvxpgfmi;463;8
20902;Ustredie;wphgaxikjv;463;8
20904;Nizny Koniec;znknyboabo;463;8
20906;Dolinka;gffpdrdsya;463;8
20908;Trchovnica;ytcuupkfyi;463;8
20910;Vysny koniec;xqpsvblpfp;463;8
20912;Vrchova;ojnqgpiamk;463;8
20914;Ustredie;ghxvvpyjbw;463;8
20916;Vysny koniec;ixpbcwtyar;463;8
20919;Dolna mrzacka;rzaftmbpdw;463;8
21025;Slnecna;bgeemmwook;467;8
21017;Ustredie;tugpccuilp;467;8
21033;Dolna mrzacka;fmzdqriudm;467;8
21013;Spital;zmdjavcroj;467;8
21021;Poriecie;xylvjaggph;467;8
21029;Trchovnica;pfdwanavjo;467;8
21037;Vcelarska;rygatpdkdb;467;8
21011;Slnecna;ihrgitbwjy;467;8
21015;Vysny koniec;twuiwoqlvs;467;8
21019;Slnecna;ykudlskpwe;467;8
21023;Ustredie;fqeoqsbomc;467;8
21027;Vcelarska;gxjyhztnmd;467;8
21031;Podkamenne;hkgrkxhrjw;467;8
21035;Trchovnica;rzyquvxoog;467;8
21038;Trchovnica;avzfaxnxpy;467;8
21010;Dolna mrzacka;tderozhwgz;467;8
21012;Poriecie;hkjslrllhg;467;8
21014;Vysny koniec;qcdiordvqw;467;8
21016;Spital;siecysfurk;467;8
21018;Vrchova;kthosznbco;467;8
21020;Podkamenne;ccabgmnqmg;467;8
21022;Poriecie;wvwuzqcxvt;467;8
21024;Ustredie;xmwrqikjpp;467;8
21026;Oravice;hsuqvjnfbu;467;8
21028;Poriecie;ioyklgoryn;467;8
21030;Nizny Koniec;czgvofwubx;467;8
21032;Dolna mrzacka;aieukzgnqt;467;8
21034;Oravice;kxtqjccnse;467;8
21036;Dolna mrzacka;vetshhqjot;467;8
21039;Poriecie;zcowquvxip;467;8
21145;Ustredie;jrgeowdrvl;471;8
21137;Vysny koniec;hauhwdrebs;471;8
21153;Poriecie;gsiwtydywf;471;8
21133;Dolna mrzacka;zrvcyhhrgv;471;8
21141;Slnecna;dmacpayasx;471;8
21149;Horna mrzacka;pzwtkabdox;471;8
21157;Slnecna;wwsnearcgj;471;8
21131;Horna mrzacka;nqbcgjkhkn;471;8
21135;Dolinka;iqnncirvsw;471;8
21139;Ustredie;ufagtdlqbv;471;8
